creative,uid,feature,model,train,tone
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,music,rf,1,0
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,music,nb,1,1
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,both,lsvm,1,0
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,both,nsvm,1,0
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,both,knn,1,0
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,both,rf,1,0
HOUSE/IA02 MILLER-MEEKS LOEBSACK VOTED FOR OBAMACARE,CDbuGrKOpXw,both,nb,1,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,text,lsvm,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,text,nsvm,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,text,knn,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,text,rf,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,text,nb,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,music,lsvm,0,0
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,music,nsvm,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,music,knn,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,music,rf,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,music,nb,0,0
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,both,lsvm,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,both,nsvm,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,both,knn,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,both,rf,0,1
HOUSE/IA03 APPEL HARD WORK AND DETERMINATION,7pskhoYUWaY,both,nb,0,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,text,lsvm,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,text,nsvm,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,text,knn,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,text,rf,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,text,nb,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,music,lsvm,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,music,nsvm,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,music,knn,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,music,rf,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,music,nb,1,0
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,both,lsvm,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,both,nsvm,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,both,knn,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,both,rf,1,1
HOUSE/IA03 APPEL IOWA INDEPENDENCE,COG1eM-U7HQ,both,nb,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,text,lsvm,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,text,nsvm,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,text,knn,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,text,rf,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,text,nb,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,music,lsvm,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,music,nsvm,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,music,knn,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,music,rf,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,music,nb,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,both,lsvm,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,both,nsvm,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,both,knn,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,both,rf,1,1
HOUSE/IA03 APPEL LIKE ALL PARENTS,U8E6_o2JG1c,both,nb,1,1
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,text,lsvm,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,text,nsvm,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,text,knn,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,text,rf,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,text,nb,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,music,lsvm,1,1
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,music,nsvm,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,music,knn,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,music,rf,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,music,nb,1,1
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,both,lsvm,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,both,nsvm,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,both,knn,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,both,rf,1,0
HOUSE/IA03 APPEL NO SUPRISE,xmD6gahv2KA,both,nb,1,0
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,text,lsvm,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,text,nsvm,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,text,knn,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,text,rf,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,text,nb,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,music,lsvm,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,music,nsvm,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,music,knn,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,music,rf,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,music,nb,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,both,lsvm,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,both,nsvm,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,both,knn,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,both,rf,1,1
HOUSE/IA03 APPEL SIX CHILDREN,W2d9tXpt2ic,both,nb,1,1
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,text,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,text,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,text,knn,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,text,rf,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,text,nb,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,music,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,music,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,music,knn,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,music,rf,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,music,nb,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,both,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,both,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,both,knn,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,both,rf,1,0
HOUSE/IA03 LATHAM BOSWELL ATTACKING,pmmpiq_JKt4,both,nb,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,text,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,text,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,text,knn,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,text,rf,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,text,nb,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,music,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,music,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,music,knn,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,music,rf,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,music,nb,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,both,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,both,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,both,knn,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,both,rf,1,0
HOUSE/IA03 LATHAM BOSWELL LOOK AT HIS RECORD,qG37Cd4ye7A,both,nb,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,text,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,text,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,text,knn,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,text,rf,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,text,nb,1,1
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,music,lsvm,1,1
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,music,nsvm,1,1
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,music,knn,1,1
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,music,rf,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,music,nb,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,both,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,both,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,both,knn,1,1
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,both,rf,1,0
HOUSE/IA03 LATHAM BOSWELL YOU MAKE YOUR CHOICE,QC1u0ZZ9SUA,both,nb,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,text,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,text,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,text,knn,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,text,rf,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,text,nb,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,music,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,music,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,music,knn,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,music,rf,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,music,nb,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,both,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,both,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,both,knn,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,both,rf,1,0
HOUSE/IA03 LATHAM BOSWELL'S RECORD,SXBUTvljJrs,both,nb,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,text,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,text,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,text,knn,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,text,rf,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,text,nb,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,music,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,music,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,music,knn,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,music,rf,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,music,nb,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,both,lsvm,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,both,nsvm,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,both,knn,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,both,rf,1,0
HOUSE/IA03 LATHAM BOSWELLS ALLIES,n89tbXzm3xA,both,nb,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,text,lsvm,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,text,nsvm,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,text,knn,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,text,rf,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,text,nb,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,music,lsvm,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,music,nsvm,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,music,knn,1,1
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,music,rf,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,music,nb,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,both,lsvm,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,both,nsvm,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,both,knn,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,both,rf,1,0
HOUSE/IA03 LATHAM IN THE LAST FOUR YEARS,KgiQ92mvim8,both,nb,1,0
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,text,lsvm,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,text,nsvm,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,text,knn,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,text,rf,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,text,nb,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,music,lsvm,1,0
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,music,nsvm,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,music,knn,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,music,rf,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,music,nb,1,0
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,both,lsvm,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,both,nsvm,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,both,knn,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,both,rf,1,1
HOUSE/IA03 LATHAM IOWA COMMON SENSE,9FgGwwUAHn8,both,nb,1,0
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,text,lsvm,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,text,nsvm,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,text,knn,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,text,rf,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,text,nb,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,music,lsvm,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,music,nsvm,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,music,knn,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,music,rf,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,music,nb,0,0
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,both,lsvm,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,both,nsvm,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,both,knn,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,both,rf,0,1
HOUSE/IA03 LATHAM REAL WORLD CONSEQUENCES,cP9oQ-8lAxE,both,nb,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,text,lsvm,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,text,nsvm,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,text,knn,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,text,rf,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,text,nb,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,music,lsvm,0,0
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,music,nsvm,0,0
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,music,knn,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,music,rf,0,0
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,music,nb,0,0
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,both,lsvm,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,both,nsvm,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,both,knn,0,1
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,both,rf,0,0
HOUSE/IA03 LATHAM SUSAN JAENKE KILLED IN IRAQ,Z1GZQd3mdsA,both,nb,0,0
HOUSE/IA04 KING GREW UP,okLR3JXse_I,text,lsvm,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,text,nsvm,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,text,knn,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,text,rf,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,text,nb,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,music,lsvm,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,music,nsvm,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,music,knn,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,music,rf,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,music,nb,1,0
HOUSE/IA04 KING GREW UP,okLR3JXse_I,both,lsvm,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,both,nsvm,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,both,knn,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,both,rf,1,1
HOUSE/IA04 KING GREW UP,okLR3JXse_I,both,nb,1,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,text,lsvm,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,text,nsvm,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,text,knn,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,text,rf,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,text,nb,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,music,lsvm,0,0
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,music,nsvm,0,0
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,music,knn,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,music,rf,0,0
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,music,nb,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,both,lsvm,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,both,nsvm,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,both,knn,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,both,rf,0,1
HOUSE/IA04 KING LAND 60,JWCXEgv5miE,both,nb,0,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,text,lsvm,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,text,nsvm,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,text,knn,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,text,rf,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,text,nb,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,music,lsvm,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,music,nsvm,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,music,knn,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,music,rf,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,music,nb,1,0
HOUSE/IA04 KING MARILYN,97b5iet9LAE,both,lsvm,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,both,nsvm,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,both,knn,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,both,rf,1,1
HOUSE/IA04 KING MARILYN,97b5iet9LAE,both,nb,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,text,lsvm,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,text,nsvm,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,text,knn,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,text,rf,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,text,nb,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,music,lsvm,1,0
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,music,nsvm,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,music,knn,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,music,rf,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,music,nb,1,0
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,both,lsvm,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,both,nsvm,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,both,knn,1,0
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,both,rf,1,1
HOUSE/IA04 KING ON THE BRINK,2r2HVEU2yck,both,nb,1,0
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,text,lsvm,1,1
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,text,nsvm,1,1
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,text,knn,1,1
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,text,rf,1,1
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,text,nb,1,1
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,music,lsvm,1,1
HOUSE/IA04 KING ONLY GOOD THING LEFT,NxZRQbknP3g,music,nsvm,1,1
